id_genesynonym;id_ENSEMBL;name_genesynonym
ENSG00000180209_MLC2B;ENSG00000180209;MLC2B
ENSG00000180209_MRLC2;ENSG00000180209;MRLC2
ENSG00000180209_MYL11;ENSG00000180209;MYL11
ENSG00000164548_AWMS1;ENSG00000164548;AWMS1
ENSG00000164548_HSU53209;ENSG00000164548;HSU53209
ENSG00000121957_CMCS;ENSG00000121957;CMCS
ENSG00000121957_DFNB82;ENSG00000121957;DFNB82
ENSG00000121957_LGN;ENSG00000121957;LGN
ENSG00000121957_PINS;ENSG00000121957;PINS
ENSG00000168061_HSU79266;ENSG00000168061;HSU79266
ENSG00000168061_SHD1;ENSG00000168061;SHD1
ENSG00000204856_C12orf24;ENSG00000204856;C12orf24
ENSG00000204856_HSU79274;ENSG00000204856;HSU79274
ENSG00000173581_HSU79303;ENSG00000173581;HSU79303
ENSG00000173581_ZNF581;ENSG00000173581;ZNF581
ENSG00000103319_HSU93850;ENSG00000103319;HSU93850
ENSG00000103319_eEF-2K;ENSG00000103319;eEF-2K
ENSG00000101638_SIAT8-E;ENSG00000101638;SIAT8-E
ENSG00000101638_SIAT8E;ENSG00000101638;SIAT8E
ENSG00000101638_ST8SiaV;ENSG00000101638;ST8SiaV
ENSG00000110025_HSAF001435;ENSG00000110025;HSAF001435
ENSG00000174946_H963;ENSG00000174946;H963
ENSG00000095066_HK2;ENSG00000095066;HK2
ENSG00000120942_SCCD;ENSG00000120942;SCCD
ENSG00000120942_TERE1;ENSG00000120942;TERE1
ENSG00000111727_HCF-2;ENSG00000111727;HCF-2
ENSG00000111727_HCF2;ENSG00000111727;HCF2
ENSG00000141452_C18orf8;ENSG00000141452;C18orf8
ENSG00000141452_HsT2591;ENSG00000141452;HsT2591
ENSG00000141452_MIC1;ENSG00000141452;MIC1
ENSG00000141452_Mic-1;ENSG00000141452;Mic-1
ENSG00000141452_WDR98;ENSG00000141452;WDR98
ENSG00000143811_HLD10;ENSG00000143811;HLD10
ENSG00000143811_P5CR2;ENSG00000143811;P5CR2
ENSG00000143156_CFAP67;ENSG00000143156;CFAP67
ENSG00000143156_MN23H7;ENSG00000143156;MN23H7
ENSG00000143156_NDK 7;ENSG00000143156;NDK 7
ENSG00000143156_NDK7;ENSG00000143156;NDK7
ENSG00000143156_nm23-H7;ENSG00000143156;nm23-H7
ENSG00000135245_C7orf68;ENSG00000135245;C7orf68
ENSG00000135245_HIG-2;ENSG00000135245;HIG-2
ENSG00000135245_HIG2;ENSG00000135245;HIG2
ENSG00000173540_MDDGA14;ENSG00000173540;MDDGA14
ENSG00000173540_MDDGB14;ENSG00000173540;MDDGB14
ENSG00000173540_MDDGC14;ENSG00000173540;MDDGC14
ENSG00000144591_AAMR;ENSG00000144591;AAMR
ENSG00000058262_HNFJ4;ENSG00000058262;HNFJ4
ENSG00000058262_HSEC61;ENSG00000058262;HSEC61
ENSG00000058262_SEC61;ENSG00000058262;SEC61
ENSG00000058262_SEC61A;ENSG00000058262;SEC61A
ENSG00000177370_TEX4;ENSG00000177370;TEX4
ENSG00000177370_TIM22;ENSG00000177370;TIM22
ENSG00000088035_CDG1C;ENSG00000088035;CDG1C
ENSG00000171815_PCDH-BETA1;ENSG00000171815;PCDH-BETA1
ENSG00000183484_G2A;ENSG00000183484;G2A
ENSG00000204086_HSU24186;ENSG00000204086;HSU24186
ENSG00000117691_CIR2;ENSG00000117691;CIR2
ENSG00000117691_SCIRP10;ENSG00000117691;SCIRP10
ENSG00000117691_SPUF;ENSG00000117691;SPUF
ENSG00000240050_DS-epi1;ENSG00000240050;DS-epi1
ENSG00000240050_DSEP;ENSG00000240050;DSEP
ENSG00000240050_DSEPI;ENSG00000240050;DSEPI
ENSG00000240050_EDSMC2;ENSG00000240050;EDSMC2
ENSG00000240050_SART-2;ENSG00000240050;SART-2
ENSG00000240050_SART2;ENSG00000240050;SART2
ENSG00000160447_UTDP4-1;ENSG00000160447;UTDP4-1
ENSG00000172733_PURG-A;ENSG00000172733;PURG-A
ENSG00000172733_PURG-B;ENSG00000172733;PURG-B
ENSG00000142623_HPAD10;ENSG00000142623;HPAD10
ENSG00000142623_PAD1;ENSG00000142623;PAD1
ENSG00000142623_PDI;ENSG00000142623;PDI
ENSG00000142623_PDI1;ENSG00000142623;PDI1
ENSG00000183837_MA3;ENSG00000183837;MA3
ENSG00000183837_MA5;ENSG00000183837;MA5
ENSG00000053900_APC4;ENSG00000053900;APC4
ENSG00000167565_RBT1;ENSG00000167565;RBT1
ENSG00000140961_BDGI;ENSG00000140961;BDGI
ENSG00000140961_OKL38;ENSG00000140961;OKL38
ENSG00000142224_IL-10C;ENSG00000142224;IL-10C
ENSG00000142224_MDA1;ENSG00000142224;MDA1
ENSG00000142224_NG.1;ENSG00000142224;NG.1
ENSG00000142224_ZMDA1;ENSG00000142224;ZMDA1
ENSG00000197019_SEI1;ENSG00000197019;SEI1
ENSG00000197019_TRIP-Br1;ENSG00000197019;TRIP-Br1
ENSG00000165966_LNX4;ENSG00000165966;LNX4
ENSG00000165966_SAMCAP3L;ENSG00000165966;SAMCAP3L
ENSG00000176978_DPP2;ENSG00000176978;DPP2
ENSG00000176978_DPPII;ENSG00000176978;DPPII
ENSG00000176978_QPP;ENSG00000176978;QPP
ENSG00000072657_PAP-II;ENSG00000072657;PAP-II
ENSG00000072657_PGPEP2;ENSG00000072657;PGPEP2
ENSG00000072657_TRH-DE;ENSG00000072657;TRH-DE
ENSG00000009830_LGMD2N;ENSG00000009830;LGMD2N
ENSG00000009830_MDDGA2;ENSG00000009830;MDDGA2
ENSG00000009830_MDDGB2;ENSG00000009830;MDDGB2
ENSG00000009830_MDDGC2;ENSG00000009830;MDDGC2
ENSG00000143418_L3;ENSG00000143418;L3
ENSG00000143418_LASS2;ENSG00000143418;LASS2
ENSG00000143418_SP260;ENSG00000143418;SP260
ENSG00000143418_TMSG1;ENSG00000143418;TMSG1
ENSG00000085491_APC1;ENSG00000085491;APC1
ENSG00000085491_SCAMC-1;ENSG00000085491;SCAMC-1
ENSG00000132837_DMGDHD;ENSG00000132837;DMGDHD
ENSG00000132837_ME2GLYDH;ENSG00000132837;ME2GLYDH
ENSG00000115216_BCON3;ENSG00000115216;BCON3
ENSG00000115216_MADM;ENSG00000115216;MADM
ENSG00000115216_MUDPNP;ENSG00000115216;MUDPNP
ENSG00000115216_NRBP;ENSG00000115216;NRBP
ENSG00000122687_FJH1;ENSG00000122687;FJH1
ENSG00000122687_FTSJ2;ENSG00000122687;FTSJ2
ENSG00000122687_HEL97;ENSG00000122687;HEL97
ENSG00000122687_RRMJ2;ENSG00000122687;RRMJ2
ENSG00000278224_C6orf49;ENSG00000278224;C6orf49
ENSG00000278224_OBTP;ENSG00000278224;OBTP
ENSG00000278224_OEBT;ENSG00000278224;OEBT
ENSG00000278224_TOMM6;ENSG00000278224;TOMM6
ENSG00000089486_C16orf5;ENSG00000089486;C16orf5
ENSG00000089486_CDIP;ENSG00000089486;CDIP
ENSG00000089486_I1;ENSG00000089486;I1
ENSG00000089486_LITAFL;ENSG00000089486;LITAFL
ENSG00000196792_PPP2R6B;ENSG00000196792;PPP2R6B
ENSG00000196792_S/G2NA;ENSG00000196792;S/G2NA
ENSG00000196792_SG2NA;ENSG00000196792;SG2NA
ENSG00000147650_ST7;ENSG00000147650;ST7
ENSG00000135069_EPIP;ENSG00000135069;EPIP
ENSG00000135069_NLS2;ENSG00000135069;NLS2
ENSG00000135069_PSA;ENSG00000135069;PSA
ENSG00000135069_PSAT;ENSG00000135069;PSAT
ENSG00000135069_PSATD;ENSG00000135069;PSATD
ENSG00000135272_HIC;ENSG00000135272;HIC
ENSG00000135272_MDFIC1;ENSG00000135272;MDFIC1
ENSG00000148584_ACF;ENSG00000148584;ACF
ENSG00000148584_ACF64;ENSG00000148584;ACF64
ENSG00000148584_ACF65;ENSG00000148584;ACF65
ENSG00000148584_APOBEC1CF;ENSG00000148584;APOBEC1CF
ENSG00000148584_ASP;ENSG00000148584;ASP
ENSG00000188021_ALS15;ENSG00000188021;ALS15
ENSG00000188021_CHAP1;ENSG00000188021;CHAP1
ENSG00000188021_DSK2;ENSG00000188021;DSK2
ENSG00000188021_HRIHFB2157;ENSG00000188021;HRIHFB2157
ENSG00000188021_N4BP4;ENSG00000188021;N4BP4
ENSG00000188021_PLIC2;ENSG00000188021;PLIC2
ENSG00000135018_DA41;ENSG00000135018;DA41
ENSG00000135018_DSK2;ENSG00000135018;DSK2
ENSG00000135018_PLIC-1;ENSG00000135018;PLIC-1
ENSG00000135018_UBQN;ENSG00000135018;UBQN
ENSG00000135018_XDRP1;ENSG00000135018;XDRP1
ENSG00000159147_B17;ENSG00000159147;B17
ENSG00000159147_C21orf60;ENSG00000159147;C21orf60
ENSG00000159147_MIMIS;ENSG00000159147;MIMIS
ENSG00000159147_MISSLA;ENSG00000159147;MISSLA
ENSG00000148572_COPR;ENSG00000148572;COPR
ENSG00000148572_COPR1;ENSG00000148572;COPR1
ENSG00000148572_COPR2;ENSG00000148572;COPR2
ENSG00000148572_NRBF-2;ENSG00000148572;NRBF-2
ENSG00000173156_ARHD;ENSG00000173156;ARHD
ENSG00000173156_RHOHP1;ENSG00000173156;RHOHP1
ENSG00000173156_RHOM;ENSG00000173156;RHOM
ENSG00000173156_Rho;ENSG00000173156;Rho
ENSG00000141873_ZIP-3;ENSG00000141873;ZIP-3
ENSG00000141873_ZIP3;ENSG00000141873;ZIP3
ENSG00000165794_6A1;ENSG00000165794;6A1
ENSG00000165794_ETI-1;ENSG00000165794;ETI-1
ENSG00000165794_ZIP-2;ENSG00000165794;ZIP-2
ENSG00000165794_ZIP2;ENSG00000165794;ZIP2
ENSG00000136856_GLUT8;ENSG00000136856;GLUT8
ENSG00000136856_GLUTX1;ENSG00000136856;GLUTX1
ENSG00000171102_LCN14;ENSG00000171102;LCN14
ENSG00000171102_OBPIIb;ENSG00000171102;OBPIIb
ENSG00000121716_FDFACT1;ENSG00000121716;FDFACT1
ENSG00000121716_FDFACT2;ENSG00000121716;FDFACT2
ENSG00000122136_LCN13;ENSG00000122136;LCN13
ENSG00000122136_OBP;ENSG00000122136;OBP
ENSG00000122136_OBP2C;ENSG00000122136;OBP2C
ENSG00000122136_OBPIIa;ENSG00000122136;OBPIIa
ENSG00000122136_hOBPIIa;ENSG00000122136;hOBPIIa
ENSG00000085514_FDF03;ENSG00000085514;FDF03
ENSG00000124507_SDPI;ENSG00000124507;SDPI
ENSG00000226266_WALp4;ENSG00000226266;WALp4
ENSG00000105373_GLTSCR2;ENSG00000105373;GLTSCR2
ENSG00000105373_PICT-1;ENSG00000105373;PICT-1
ENSG00000105373_PICT1;ENSG00000105373;PICT1
ENSG00000063169_GLTSCR1;ENSG00000063169;GLTSCR1
ENSG00000105576_IPO3;ENSG00000105576;IPO3
ENSG00000105576_KPNB2B;ENSG00000105576;KPNB2B
ENSG00000105576_TRN2;ENSG00000105576;TRN2
ENSG00000197930_ERO1-L;ENSG00000197930;ERO1-L
ENSG00000197930_ERO1-L-alpha;ENSG00000197930;ERO1-L-alpha
ENSG00000197930_ERO1-alpha;ENSG00000197930;ERO1-alpha
ENSG00000197930_ERO1L;ENSG00000197930;ERO1L
ENSG00000197930_ERO1LA;ENSG00000197930;ERO1LA
ENSG00000197930_Ero1alpha;ENSG00000197930;Ero1alpha
ENSG00000172638_ARCL1B;ENSG00000172638;ARCL1B
ENSG00000172638_FBLN4;ENSG00000172638;FBLN4
ENSG00000172638_MBP1;ENSG00000172638;MBP1
ENSG00000172638_UPH1;ENSG00000172638;UPH1
ENSG00000073861_T-PET;ENSG00000073861;T-PET
ENSG00000073861_T-bet;ENSG00000073861;T-bet
ENSG00000073861_TBET;ENSG00000073861;TBET
ENSG00000073861_TBLYM;ENSG00000073861;TBLYM
ENSG00000122584_NPH1;ENSG00000122584;NPH1
ENSG00000122584_Nbla00697;ENSG00000122584;Nbla00697
ENSG00000147010_CD2BP3;ENSG00000147010;CD2BP3
ENSG00000147010_CIN85;ENSG00000147010;CIN85
ENSG00000147010_GIG10;ENSG00000147010;GIG10
ENSG00000147010_HSB-1;ENSG00000147010;HSB-1
ENSG00000147010_HSB1;ENSG00000147010;HSB1
ENSG00000147010_MIG18;ENSG00000147010;MIG18
ENSG00000164438_HOX11L2;ENSG00000164438;HOX11L2
ENSG00000164438_RNX;ENSG00000164438;RNX
ENSG00000198021_CT11.1;ENSG00000198021;CT11.1
ENSG00000198021_NAP-X;ENSG00000198021;NAP-X
ENSG00000198021_SPAN-X;ENSG00000198021;SPAN-X
ENSG00000198021_SPAN-Xa;ENSG00000198021;SPAN-Xa
ENSG00000198021_SPAN-Xb;ENSG00000198021;SPAN-Xb
ENSG00000198021_SPANX;ENSG00000198021;SPANX
ENSG00000198021_SPANX-A;ENSG00000198021;SPANX-A
ENSG00000138449_FPN1;ENSG00000138449;FPN1
ENSG00000138449_HFE4;ENSG00000138449;HFE4
ENSG00000138449_IREG1;ENSG00000138449;IREG1
ENSG00000138449_MST079;ENSG00000138449;MST079
ENSG00000138449_MSTP079;ENSG00000138449;MSTP079
ENSG00000138449_MTP1;ENSG00000138449;MTP1
ENSG00000138449_SLC11A3;ENSG00000138449;SLC11A3
ENSG00000134438_MCOP3;ENSG00000134438;MCOP3
ENSG00000134438_RX;ENSG00000134438;RX
ENSG00000100987_CAASDS;ENSG00000100987;CAASDS
ENSG00000100987_KTCN;ENSG00000100987;KTCN
ENSG00000100987_KTCN1;ENSG00000100987;KTCN1
ENSG00000100987_PPCD;ENSG00000100987;PPCD
ENSG00000100987_PPCD1;ENSG00000100987;PPCD1
ENSG00000100987_PPD;ENSG00000100987;PPD
ENSG00000100987_RINX;ENSG00000100987;RINX
ENSG00000188784_GIIE sPLA2;ENSG00000188784;GIIE sPLA2
ENSG00000188784_sPLA2-IIE;ENSG00000188784;sPLA2-IIE
ENSG00000160408_SIAT7-F;ENSG00000160408;SIAT7-F
ENSG00000160408_SIAT7F;ENSG00000160408;SIAT7F
ENSG00000160408_ST6GALNACVI;ENSG00000160408;ST6GALNACVI
ENSG00000242950_ENV;ENSG00000242950;ENV
ENSG00000242950_ENVW;ENSG00000242950;ENVW
ENSG00000242950_ERVWE1;ENSG00000242950;ERVWE1
ENSG00000242950_HERV-7q;ENSG00000242950;HERV-7q
ENSG00000242950_HERV-W-ENV;ENSG00000242950;HERV-W-ENV
ENSG00000242950_HERV7Q;ENSG00000242950;HERV7Q
ENSG00000242950_HERVW;ENSG00000242950;HERVW
ENSG00000242950_HERVWENV;ENSG00000242950;HERVWENV
ENSG00000127507_CD312;ENSG00000127507;CD312
ENSG00000127507_EMR2;ENSG00000127507;EMR2
ENSG00000127507_VBU;ENSG00000127507;VBU
ENSG00000115041_CSEN;ENSG00000115041;CSEN
ENSG00000115041_DREAM;ENSG00000115041;DREAM
ENSG00000115041_KCHIP3;ENSG00000115041;KCHIP3
ENSG00000120049_KCHIP2;ENSG00000120049;KCHIP2
ENSG00000182132_KCHIP1;ENSG00000182132;KCHIP1
ENSG00000182132_VABP;ENSG00000182132;VABP
ENSG00000154832_2410002I16Rik;ENSG00000154832;2410002I16Rik
ENSG00000154832_5830420C16Rik;ENSG00000154832;5830420C16Rik
ENSG00000154832_CFP1;ENSG00000154832;CFP1
ENSG00000154832_CGBP;ENSG00000154832;CGBP
ENSG00000154832_HsT2645;ENSG00000154832;HsT2645
ENSG00000154832_PCCX1;ENSG00000154832;PCCX1
ENSG00000154832_PHF18;ENSG00000154832;PHF18
ENSG00000154832_SPP1;ENSG00000154832;SPP1
ENSG00000154832_ZCGPC1;ENSG00000154832;ZCGPC1
ENSG00000154832_hCGBP;ENSG00000154832;hCGBP
ENSG00000177932_KID3;ENSG00000177932;KID3
ENSG00000125458_DNT;ENSG00000125458;DNT
ENSG00000125458_DNT1;ENSG00000125458;DNT1
ENSG00000125458_HEL74;ENSG00000125458;HEL74
ENSG00000125458_P5N2;ENSG00000125458;P5N2
ENSG00000125458_PN-I;ENSG00000125458;PN-I
ENSG00000125458_PN-II;ENSG00000125458;PN-II
ENSG00000125458_UMPH2;ENSG00000125458;UMPH2
ENSG00000125458_cdN;ENSG00000125458;cdN
ENSG00000125458_dNT-1;ENSG00000125458;dNT-1
ENSG00000066379_HTEX-6;ENSG00000066379;HTEX-6
ENSG00000066379_HTEX6;ENSG00000066379;HTEX6
ENSG00000066379_Rpa12;ENSG00000066379;Rpa12
ENSG00000066379_TCTEX6;ENSG00000066379;TCTEX6
ENSG00000066379_TEX6;ENSG00000066379;TEX6
ENSG00000066379_ZR14;ENSG00000066379;ZR14
ENSG00000066379_hZR14;ENSG00000066379;hZR14
ENSG00000066379_tctex-6;ENSG00000066379;tctex-6
ENSG00000090659_CDSIGN;ENSG00000090659;CDSIGN
ENSG00000090659_CLEC4L;ENSG00000090659;CLEC4L
ENSG00000090659_DC-SIGN;ENSG00000090659;DC-SIGN
ENSG00000090659_DC-SIGN1;ENSG00000090659;DC-SIGN1
ENSG00000067334_ERBP;ENSG00000067334;ERBP
ENSG00000067334_FCF2;ENSG00000067334;FCF2
ENSG00000067334_HSU15552;ENSG00000067334;HSU15552
ENSG00000067334_LPTS-RP2;ENSG00000067334;LPTS-RP2
ENSG00000067334_TdIF2;ENSG00000067334;TdIF2
ENSG00000274211_NAP4;ENSG00000274211;NAP4
ENSG00000274211_NCKAP4;ENSG00000274211;NCKAP4
ENSG00000103966_PAST4;ENSG00000103966;PAST4
ENSG00000013016_PAST3;ENSG00000013016;PAST3
ENSG00000024422_PAST2;ENSG00000024422;PAST2
ENSG00000126890_CAMEL;ENSG00000126890;CAMEL
ENSG00000126890_CT2;ENSG00000126890;CT2
ENSG00000126890_CT6.2;ENSG00000126890;CT6.2
ENSG00000126890_CT6.2a;ENSG00000126890;CT6.2a
ENSG00000126890_CT6.2b;ENSG00000126890;CT6.2b
ENSG00000126890_ESO2;ENSG00000126890;ESO2
ENSG00000126890_LAGE-1;ENSG00000126890;LAGE-1
ENSG00000126890_LAGE2B;ENSG00000126890;LAGE2B
ENSG00000196455_VPS15;ENSG00000196455;VPS15
ENSG00000196455_p150;ENSG00000196455;p150
ENSG00000109089_HUMPPA;ENSG00000109089;HUMPPA
ENSG00000213977_TIP-1;ENSG00000213977;TIP-1
ENSG00000213977_TIP1;ENSG00000213977;TIP1
ENSG00000165283_HSPC108;ENSG00000165283;HSPC108
ENSG00000165283_SLP-2;ENSG00000165283;SLP-2
ENSG00000129437_KLK-L6;ENSG00000129437;KLK-L6
ENSG00000186474_KLK-L5;ENSG00000186474;KLK-L5
ENSG00000186474_KLKL5;ENSG00000186474;KLKL5
ENSG00000173276_ZNF295;ENSG00000173276;ZNF295
ENSG00000140386_MSTP063;ENSG00000140386;MSTP063
ENSG00000140386_ZNF291;ENSG00000140386;ZNF291
ENSG00000140386_Zfp291;ENSG00000140386;Zfp291
ENSG00000116213_WDR8;ENSG00000116213;WDR8
ENSG00000143536_C1orf10;ENSG00000143536;C1orf10
ENSG00000143536_DRC1;ENSG00000143536;DRC1
ENSG00000143536_PDRC1;ENSG00000143536;PDRC1
ENSG00000143536_SEP53;ENSG00000143536;SEP53
ENSG00000048392_MTDPS8A;ENSG00000048392;MTDPS8A
ENSG00000048392_MTDPS8B;ENSG00000048392;MTDPS8B
ENSG00000048392_P53R2;ENSG00000048392;P53R2
ENSG00000138375_HARP;ENSG00000138375;HARP
ENSG00000138375_HHARP;ENSG00000138375;HHARP
ENSG00000100078_GIII-SPLA2;ENSG00000100078;GIII-SPLA2
ENSG00000100078_SPLA2III;ENSG00000100078;SPLA2III
ENSG00000100078_sPLA2-III;ENSG00000100078;sPLA2-III
ENSG00000141503_B55;ENSG00000141503;B55
ENSG00000141503_MAP4K6;ENSG00000141503;MAP4K6
ENSG00000141503_MINK;ENSG00000141503;MINK
ENSG00000141503_YSK2;ENSG00000141503;YSK2
ENSG00000141503_ZC3;ENSG00000141503;ZC3
ENSG00000116031_CLEC4K;ENSG00000116031;CLEC4K
ENSG00000140279_LNOX2;ENSG00000140279;LNOX2
ENSG00000140279_NOXEF2;ENSG00000140279;NOXEF2
ENSG00000140279_P138-TOX;ENSG00000140279;P138-TOX
ENSG00000140279_TDH6;ENSG00000140279;TDH6
ENSG00000140279_THOX2;ENSG00000140279;THOX2
ENSG00000086991_KOX;ENSG00000086991;KOX
ENSG00000086991_KOX-1;ENSG00000086991;KOX-1
ENSG00000086991_RENOX;ENSG00000086991;RENOX
ENSG00000074771_GP91-3;ENSG00000074771;GP91-3
ENSG00000074771_MOX-2;ENSG00000074771;MOX-2
ENSG00000139351_COR1;ENSG00000139351;COR1
ENSG00000139351_RPRGL4;ENSG00000139351;RPRGL4
ENSG00000139351_SCP3;ENSG00000139351;SCP3
ENSG00000139351_SPGF4;ENSG00000139351;SPGF4
ENSG00000114631_EG;ENSG00000114631;EG
ENSG00000114631_PODLX2;ENSG00000114631;PODLX2
ENSG00000173077_CTS9;ENSG00000173077;CTS9
ENSG00000171310_C4ST;ENSG00000171310;C4ST
ENSG00000171310_C4ST-1;ENSG00000171310;C4ST-1
ENSG00000171310_C4ST1;ENSG00000171310;C4ST1
ENSG00000171310_HSA269537;ENSG00000171310;HSA269537
ENSG00000162891_IL-20;ENSG00000162891;IL-20
ENSG00000162891_IL10D;ENSG00000162891;IL10D
ENSG00000162891_ZCYTO10;ENSG00000162891;ZCYTO10
ENSG00000175520_TUP-1;ENSG00000175520;TUP-1
ENSG00000182870_GALNAC-T9;ENSG00000182870;GALNAC-T9
ENSG00000182870_GALNACT9;ENSG00000182870;GALNACT9
ENSG00000103522_CD360;ENSG00000103522;CD360
ENSG00000103522_NILR;ENSG00000103522;NILR
ENSG00000127318_IL-21;ENSG00000127318;IL-21
ENSG00000127318_IL-22;ENSG00000127318;IL-22
ENSG00000127318_IL-D110;ENSG00000127318;IL-D110
ENSG00000127318_IL-TIF;ENSG00000127318;IL-TIF
ENSG00000127318_ILTIF;ENSG00000127318;ILTIF
ENSG00000127318_TIFIL-23;ENSG00000127318;TIFIL-23
ENSG00000127318_TIFa;ENSG00000127318;TIFa
ENSG00000127318_zcyto18;ENSG00000127318;zcyto18
ENSG00000105929_A4;ENSG00000105929;A4
ENSG00000105929_ATP6N1B;ENSG00000105929;ATP6N1B
ENSG00000105929_ATP6N2;ENSG00000105929;ATP6N2
ENSG00000105929_RDRTA2;ENSG00000105929;RDRTA2
ENSG00000105929_RTA1C;ENSG00000105929;RTA1C
ENSG00000105929_RTADR;ENSG00000105929;RTADR
ENSG00000105929_STV1;ENSG00000105929;STV1
ENSG00000105929_VPH1;ENSG00000105929;VPH1
ENSG00000105929_VPP2;ENSG00000105929;VPP2
ENSG00000198399_PRO2015;ENSG00000198399;PRO2015
ENSG00000198399_SH3D1B;ENSG00000198399;SH3D1B
ENSG00000198399_SH3P18;ENSG00000198399;SH3P18
ENSG00000198399_SWA;ENSG00000198399;SWA
ENSG00000198399_SWAP;ENSG00000198399;SWAP
ENSG00000023892_IBP;ENSG00000023892;IBP
ENSG00000023892_SLAT;ENSG00000023892;SLAT
ENSG00000023892_SWAP70L;ENSG00000023892;SWAP70L
ENSG00000138161_ERG-1;ENSG00000138161;ERG-1
ENSG00000138161_ERG1;ENSG00000138161;ERG1
ENSG00000138161_ITMAP1;ENSG00000138161;ITMAP1
ENSG00000138161_UO-44;ENSG00000138161;UO-44
ENSG00000187954_CHRP;ENSG00000187954;CHRP
ENSG00000179409_HC56;ENSG00000179409;HC56
ENSG00000179409_HCAP1;ENSG00000179409;HCAP1
ENSG00000179409_HHRF-1;ENSG00000179409;HHRF-1
ENSG00000179409_p97;ENSG00000179409;p97
ENSG00000130643_DRD1IP;ENSG00000130643;DRD1IP
ENSG00000130643_NSG3;ENSG00000130643;NSG3
ENSG00000146205_D-TMPP;ENSG00000146205;D-TMPP
ENSG00000146205_DTMPP;ENSG00000146205;DTMPP
ENSG00000146205_IPCA-5;ENSG00000146205;IPCA-5
ENSG00000146205_IPCA5;ENSG00000146205;IPCA5
ENSG00000146205_NGEP;ENSG00000146205;NGEP
ENSG00000146205_PCANAP5;ENSG00000146205;PCANAP5
ENSG00000146205_PCANAP5L;ENSG00000146205;PCANAP5L
ENSG00000146205_TMEM16G;ENSG00000146205;TMEM16G
ENSG00000135241_IPLA2-2;ENSG00000135241;IPLA2-2
ENSG00000135241_IPLA2G;ENSG00000135241;IPLA2G
ENSG00000135241_MMLA;ENSG00000135241;MMLA
ENSG00000135241_PNPLA-gamma;ENSG00000135241;PNPLA-gamma
ENSG00000135241_iPLA2gamma;ENSG00000135241;iPLA2gamma
ENSG00000136002_ASEF;ENSG00000136002;ASEF
ENSG00000136002_ASEF1;ENSG00000136002;ASEF1
ENSG00000136002_GEF4;ENSG00000136002;GEF4
ENSG00000136002_STM6;ENSG00000136002;STM6
ENSG00000163947_GEF3;ENSG00000163947;GEF3
ENSG00000163947_STA3;ENSG00000163947;STA3
ENSG00000163947_XPLN;ENSG00000163947;XPLN
ENSG00000162426_DNB5;ENSG00000162426;DNB5
ENSG00000162426_IDDNPF;ENSG00000162426;IDDNPF
ENSG00000225937_DD3;ENSG00000225937;DD3
ENSG00000225937_NCRNA00019;ENSG00000225937;NCRNA00019
ENSG00000225937_PCAT3;ENSG00000225937;PCAT3
ENSG00000122859_Atoh5;ENSG00000122859;Atoh5
ENSG00000122859_Math4B;ENSG00000122859;Math4B
ENSG00000122859_NGN-3;ENSG00000122859;NGN-3
ENSG00000122859_bHLHa7;ENSG00000122859;bHLHa7
ENSG00000122859_ngn3;ENSG00000122859;ngn3
ENSG00000080511_PRRDH;ENSG00000080511;PRRDH
ENSG00000080511_SDR28C2;ENSG00000080511;SDR28C2
ENSG00000132716_GAN2;ENSG00000132716;GAN2
ENSG00000132716_H326;ENSG00000132716;H326
ENSG00000132716_WDR42A;ENSG00000132716;WDR42A
ENSG00000182450_K2p4.1;ENSG00000182450;K2p4.1
ENSG00000182450_TRAAK;ENSG00000182450;TRAAK
ENSG00000182450_TRAAK1;ENSG00000182450;TRAAK1
ENSG00000104177_HsT18564;ENSG00000104177;HsT18564
ENSG00000104177_MEF-2;ENSG00000104177;MEF-2
ENSG00000104177_MST156;ENSG00000104177;MST156
ENSG00000104177_MSTP156;ENSG00000104177;MSTP156
ENSG00000104177_myEF-2;ENSG00000104177;myEF-2
ENSG00000113430_IRXA3;ENSG00000113430;IRXA3
ENSG00000153317_AMAP1;ENSG00000153317;AMAP1
ENSG00000153317_CENTB4;ENSG00000153317;CENTB4
ENSG00000153317_DDEF1;ENSG00000153317;DDEF1
ENSG00000153317_PAG2;ENSG00000153317;PAG2
ENSG00000153317_PAP;ENSG00000153317;PAP
ENSG00000153317_ZG14P;ENSG00000153317;ZG14P
ENSG00000147853_AK3L1;ENSG00000147853;AK3L1
ENSG00000147853_AK6;ENSG00000147853;AK6
ENSG00000147853_AKL3L;ENSG00000147853;AKL3L
ENSG00000147853_AKL3L1;ENSG00000147853;AKL3L1
ENSG00000147853_FIX;ENSG00000147853;FIX
ENSG00000127483_HP1-BP74;ENSG00000127483;HP1-BP74
ENSG00000127483_HP1BP74;ENSG00000127483;HP1BP74
ENSG00000166503_CGI-142;ENSG00000166503;CGI-142
ENSG00000166503_HDGF-2;ENSG00000166503;HDGF-2
ENSG00000166503_HDGF2;ENSG00000166503;HDGF2
ENSG00000166503_HDGFRP3;ENSG00000166503;HDGFRP3
ENSG00000166503_HRP-3;ENSG00000166503;HRP-3
ENSG00000111652_CSN7;ENSG00000111652;CSN7
ENSG00000111652_CSN7A;ENSG00000111652;CSN7A
ENSG00000111652_SGN7a;ENSG00000111652;SGN7a
ENSG00000147383_H105E3;ENSG00000147383;H105E3
ENSG00000147383_SDR31E1;ENSG00000147383;SDR31E1
